time_ps,resetn,IF_pc,ID_pc,EXE_pc,MEM_pc,WB_pc,IF_inst,inst_paddr,tlb_s0_found,tlb_s0_pfn,cpu_5_valid,HI_data,LO_data,rf_data,mem_data,dm_addr,dm_paddr,tlb_s1_found,tlb_s1_pfn,dm_wen,dm_wdata
10445000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
10455000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
10465000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
10475000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
10485000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
10495000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10505000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10515000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10525000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
10535000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
10545000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
10555000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
10565000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
10575000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
10585000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
10595000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
10605000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
10615000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
10625000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
10635000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
10645000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
10655000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
10665000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
10675000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
10685000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
10695000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10705000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10715000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10725000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
10735000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
10745000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
10755000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
10765000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
10775000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
10785000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
10795000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
10805000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
10815000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
10825000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
10835000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
10845000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
10855000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
10865000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
10875000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
10885000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
10895000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10905000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10915000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
10925000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
10935000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
10945000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
10955000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
10965000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
10975000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
10985000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
10995000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11005000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11015000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11025000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
11035000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11045000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11055000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11065000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11075000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11085000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11095000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11105000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11115000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11125000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
11135000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11145000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11155000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
11165000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
11175000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
11185000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
11195000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11205000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11215000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11225000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
11235000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11245000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11255000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11265000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11275000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11285000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11295000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11305000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11315000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11325000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
11335000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11345000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11355000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
11365000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
11375000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
11385000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
11395000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11405000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11415000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11425000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
11435000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11445000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11455000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11465000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11475000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11485000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11495000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11505000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11515000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11525000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
11535000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11545000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11555000,1,000000a0,0000009c,00000098,00000098,00000060,004cd007,000000a0,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
11565000,1,000000a0,0000009c,0000009c,00000098,00000098,275b0044,000000a0,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,000c0000,000c0000,0,00000,0,000c0000
11575000,1,000000a4,000000a0,0000009c,0000009c,00000098,275b0044,000000a4,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
11585000,1,000000a4,000000a0,000000a0,0000009c,0000009c,0360f809,000000a4,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,0000000c,0000000c,0,00000,0,000c0000
11595000,1,000000a8,000000a4,000000a0,000000a0,0000009c,0360f809,000000a8,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11605000,1,000000a8,000000a4,000000a0,000000a0,000000a0,24010008,000000a8,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11615000,1,00000050,000000a8,000000a4,000000a0,000000a0,24010008,00000050,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000050,00000050,0,00000,0,00000050
11625000,1,00000050,000000a8,000000a8,000000a4,000000a0,00411821,00000050,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,000000ac,000000ac,0,00000,0,00000000
11635000,1,00000054,00000050,000000a8,000000a8,000000a4,00411821,00000054,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11645000,1,00000054,00000050,00000050,000000a8,000000a8,00022082,00000054,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000008,00000008,0,00000,0,00000008
11655000,1,00000058,00000054,00000050,00000050,000000a8,00022082,00000058,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11665000,1,00000058,00000054,00000054,00000050,00000050,28990005,00000058,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000018,00000018,0,00000,0,00000008
11675000,1,0000005c,00000058,00000054,00000054,00000050,28990005,0000005c,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11685000,1,0000005c,00000058,00000058,00000054,00000054,0721000e,0000005c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000004,00000004,0,00000,0,00000010
11695000,1,00000060,0000005c,00000058,00000058,00000054,0721000e,00000060,0,00000,000ff0f0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11705000,1,00000060,0000005c,00000058,00000058,00000058,00642823,00000060,0,00000,000ff00f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11715000,1,00000098,00000060,0000005c,00000058,00000058,00642823,00000098,0,00000,000fff00,xxxxxxxx,xxxxxxxx,00000000,00000000,00000001,00000001,0,00000,0,00000100
11725000,1,00000098,00000060,00000060,0000005c,00000058,3c0c000c,00000098,0,00000,000f0ff0,xxxxxxxx,xxxxxxxx,00000000,00000000,00000000,00000000,0,00000,0,00000008
11735000,1,0000009c,00000098,00000060,00000060,0000005c,3c0c000c,0000009c,0,00000,000ff0ff,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
11745000,1,0000009c,00000098,00000098,00000060,00000060,004cd007,0000009c,0,00000,000f0f0f,xxxxxxxx,xxxxxxxx,00000000,00000000,00000014,00000014,0,00000,0,00000004
